	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
idée	0.00763520518195095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004218157152849906	0.004287931393097711	0.0	0.0	0.0	0.0	0.006211243786193819	0.010455767249647724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
heureux	0.0073930579412944284	0.005860566256220775	0.0	0.004502601368887387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004975920385273835	0.0	0.0	0.0	0.003971868420659688	0.006610977297186491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032156348537354437	0.004733281554272335	0.0	0.006700233136767039	0.0	0.0	0.0	0.0	0.0	0.0	0.013684503549240171
sembler	0.0072871185235072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004408928079360706	0.0	0.0	0.0	0.005021418519735415	0.0037926863866449656	0.004571311433403372	0.0	0.004099899379758812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
temps	0.0072871185235072	0.0	0.005442326457127936	0.0	0.0	0.006937663328032438	0.004636001448750452	0.005386707231940986	0.0	0.005650544560252957	0.007805086354146897	0.009877694639336965	0.003631941888929777	0.004565240471387621	0.0	0.005225994829798709	0.0	0.007943422333828729	0.0	0.0	0.0	0.005008462574695174	0.0036937102140256204	0.0	0.0	0.005678293648900129	0.0	0.0	0.0	0.0	0.007766859149697768	0.0	0.0037713300550516232	0.005056134399483079	0.01535739709392404	0.0	0.0	0.0	0.0	0.0
sentiment	0.0072795514222366835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004938847319668482	0.003871938048991216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01512191028745415	0.00407998488258233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010268122635421543
nature	0.007029837080309646	0.0	0.0	0.01098489878200408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029329015819089077	0.0	0.0	0.0041062549461707305	0.0	0.02651241548353483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sentir	0.006954166067604483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005235602094240838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038220673705077566	0.0	0.0	0.0	0.0	0.0	0.005691927007000729	0.0051665028409772	0.0	0.0	0.0	0.006832584788212384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007338892333388164
nouveau	0.006121784927847689	0.0	0.003930569107925732	0.0	0.0031820998509437437	0.0	0.0	0.0	0.0	0.0	0.005859745682292655	0.0	0.0	0.0	0.0	0.0	0.0036433680249660302	0.0	0.0	0.0	0.0	0.0	0.0033400571084274224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005074153164978548	0.0	0.008092207194003602	0.0	0.0	0.0037847750595029067	0.0	0.0
image	0.00609908362403614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
encore	0.006030979712601494	0.0	0.0	0.0	0.0	0.007681648671521171	0.0	0.0	0.0	0.0036450404028574774	0.0	0.018419992793098333	0.0	0.003105425204374137	0.012443707638576504	0.006304669919223354	0.005823416105478491	0.009234869061651206	0.0	0.0062174298286452314	0.006538640441225331	0.0	0.008094726639247636	0.0	0.0	0.0057669104765540324	0.004549159694085493	0.006167219254092869	0.008060107155688155	0.0	0.012016119046815025	0.00603128969204676	0.0	0.0	0.004030400736987563	0.0	0.0	0.0	0.0	0.006674596044590098
charme	0.00575099696559239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007547671167010414
imagination	0.005508849724935869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pur	0.0054710142185832875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
laisser	0.00499428683854076	0.0	0.0	0.0	0.0	0.0051427986868658685	0.0	0.0	0.0	0.0	0.0	0.004557305466646883	0.0	0.0	0.007151846591627033	0.0	0.0	0.004397068620919387	0.0	0.0	0.00798059671738986	0.0	0.003497236266471066	0.0	0.0	0.0	0.003763995109203807	0.0	0.005435886221278058	0.0	0.0	0.007985944737262418	0.0	0.0	0.007814790000418743	0.0	0.0	0.0	0.0	0.0
désir	0.0047824080029663036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008097165991902834	0.005999904001535976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038035583186241586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008110741354658299
goûter	0.0046689014839085595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vif	0.004631065977555977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037463707033810996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003852918475028786
éprouver	0.0045780962686623634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037453657425567184
esprit	0.0045251265597687496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007185337489774712	0.01059843072959363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0059242556244554915	0.00921244271826266	0.0	0.0	0.0	0.0	0.0	0.0	0.003878690379620856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013837475184925539	0.0	0.0	0.0	0.0
beau	0.004487291053416168	0.0055335059975779866	0.0	0.0	0.0039859987606558475	0.018897227724613826	0.0	0.0	0.0	0.005972596322754421	0.006951034351869425	0.0	0.0	0.0	0.0055546850913060835	0.0	0.01754490749727494	0.0	0.0	0.0	0.0	0.011916686815654037	0.00999397479894166	0.007508985110388499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003263064372829335	0.0	0.009277398135347803	0.0	0.0	0.0036929833316698274	0.004181903303766876
tendre	0.004305680622923777	0.00448160949005118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030840766748908713	0.0	0.00487992192124926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012539383279978743
offrir	0.004131637293701902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005584279666973867	0.0	0.0	0.0	0.006847168073976843	0.0	0.0	0.0	0.0	0.0	0.0	0.0
passer	0.004078667584808287	0.0	0.0	0.0	0.0	0.0	0.004273813835566824	0.009491857424174542	0.0	0.0	0.0	0.0	0.0	0.0	0.004639855244603262	0.0	0.0	0.006272741249423461	0.0	0.0	0.0	0.0	0.0	0.0	0.005052789372342763	0.0	0.0	0.0	0.0	0.0	0.0	0.017416965188886607	0.0	0.0	0.006317784012394791	0.0	0.0	0.0	0.0	0.0
lieu	0.004048399179726222	0.0	0.0	0.0	0.0	0.0	0.0	0.004303114287798118	0.0	0.0	0.0	0.0	0.0	0.004631595710797324	0.0	0.0	0.005883143450150065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004948908990517999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047579665843138896	0.0	0.0	0.0	0.0	0.0
monde	0.003972728167021059	0.00342087351607457	0.0	0.0	0.0	0.0	0.0	0.0	0.005460856492228781	0.0	0.0	0.0	0.0	0.0	0.009441448362656747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012133998126175235	0.0	0.0	0.006462720830422198	0.0
souvenir	0.003912191356856929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035902719240735537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
jouissance	0.0038819229517748637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
naître	0.0038516545466927986	0.0	0.0	0.0041525331659444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sein	0.0037835506352581517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007468934812944382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
volupté	0.003760849331446603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004107479034742427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
vertu	0.003760849331446603	0.0	0.0	0.010562402675003923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021205437414590876	0.0	0.0	0.0	0.0	0.0	0.003595008130399859	0.0	0.0	0.0	0.0	0.0	0.0	0.0
trait	0.003760849331446603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
remplir	0.0037381480276350537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
quelquefois	0.0036776112174709235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049197970583713425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
félicité	0.0036397757111183418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
homme	0.00354140339460163	0.006134589716164732	0.013207261932575622	0.03332890718364095	0.0	0.005068400152516995	0.010720753350235422	0.015639163549600425	0.01496761070946917	0.007465745403443026	0.004056747010817992	0.0	0.0	0.0	0.01444015951397769	0.0	0.0	0.0	0.027791263572959468	0.0	0.0	0.0	0.0	0.006995550231045695	0.0	0.011826938152270977	0.008756682889405672	0.0	0.0	0.0	0.0	0.0	0.015545716356797211	0.003796139245618286	0.0	0.011793302714425176	0.016636037370948032	0.0	0.0	0.0
joie	0.0035035678882490485	0.004472770023601375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038822774036523272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
milieu	0.0035035678882490485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004127295891283576	0.0	0.0	0.0	0.0	0.0	0.003596798173817712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037847750595029067	0.0	0.0
tableau	0.0034960007869785322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004903970019908654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
père	0.0	0.07687683971395487	0.020972197408023308	0.0	0.0	0.0	0.0	0.0	0.004488072339766974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00963460257264388	0.0	0.0	0.012266595787095488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018090627807166384	0.0
mère	0.0	0.07195325690141344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006210166463383209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fille	0.0	0.05821672603841632	0.0	0.0	0.0	0.014703010350696091	0.0	0.0	0.0	0.0	0.0	0.0	0.004223932417081327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004173034753139743	0.0	0.0	0.018184151976724284	0.0	0.0	0.0	0.0	0.012215123635170808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
enfant	0.0	0.03882293664754395	0.006528043098827701	0.0	0.0	0.006091379999814003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019516152121009687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035699862692835796	0.0	0.0	0.0	0.0	0.0	0.0
fil|fils	0.0	0.03549929726241724	0.013798221623627392	0.0	0.0036510408816091376	0.0	0.0	0.0	0.009860493909044681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047602325490655115	0.0	0.0
sœur	0.0	0.024644432462056592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005651852742608785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007460824433576205	0.0
frère	0.0	0.02365441221967842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007261203712945404	0.0
femme	0.0	0.019429147256671588	0.004081744842845952	0.0	0.0	0.0	0.0	0.005897246215239068	0.0	0.0	0.0	0.006676982427877991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006684829556781182	0.0	0.0	0.00663186719151121	0.0	0.0	0.0	0.0	0.014495696590074821	0.020355280821703976	0.0	0.011020603737422138	0.0	0.0	0.0	0.05040981726932627	0.0	0.0	0.0	0.0
jeune	0.0	0.017502143570614078	0.012245234528537857	0.0	0.0	0.01727905960252583	0.0	0.0	0.0	0.0	0.006927310685139495	0.0	0.0	0.0	0.0	0.005622748885679038	0.008302100909348823	0.0	0.0	0.0	0.0	0.00825532796794584	0.0	0.006032859832277939	0.0	0.005139776003926407	0.0	0.0	0.0	0.0031531953420124255	0.0	0.0	0.0	0.0	0.0	0.008491177954386126	0.0	0.005169924694681805	0.005314901686795089	0.0
mariage	0.0	0.014549761776379178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003967936513015791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
famille	0.0	0.01420502258483678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008473248045765335	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cher	0.0	0.014107788453888923	0.0	0.0	0.0	0.0069469631448260466	0.0	0.0	0.0034268532643540934	0.0	0.010984057695957488	0.0	0.0	0.0	0.0	0.0	0.0	0.005227284374519551	0.0	0.0	0.006771214034155093	0.0	0.006680114216854845	0.0	0.0	0.0	0.0	0.022719073714590025	0.0	0.004995160937841466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005858460604066759
bon	0.0	0.013489025802402566	0.003834366367521955	0.0033437549039726706	0.0	0.026523077495373342	0.010105034407823253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0154813470743135	0.0	0.0	0.004386819043714447	0.0	0.0	0.0	0.0	0.014539072119037016	0.0	0.0	0.008500398775724442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008513044180599305	0.0	0.003492127970438121	0.0	0.0	0.004441561034035333	0.0
mari	0.0	0.012613918623871864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007242983359870126	0.0	0.0	0.0	0.0	0.0	0.009316709144395889	0.0	0.0	0.0	0.0
donner	0.0	0.010775309602312405	0.004658961285268612	0.0	0.0	0.01148527374010732	0.01419775443679826	0.005605509653354449	0.0042227675709137534	0.0	0.005717403681913077	0.007842804756555102	0.003631941888929777	0.0	0.006843533770362545	0.0	0.003971868420659688	0.0050427919848306255	0.0054114220080283245	0.0	0.0	0.006286484059272564	0.0	0.005305493753208968	0.0029980745124898235	0.012869890046966918	0.004699000263719402	0.008168559207022728	0.0	0.0	0.0	0.010009050737368897	0.0068765550614188035	0.004054599790000808	0.009055315941543487	0.005018705488472047	0.0	0.006555074329860705	0.0	0.00602927964975769
parent|parents	0.0	0.008194185398969319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004878798749551581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
épouser	0.0	0.008185345932519513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aimer	0.0	0.008043914469322632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005999904001535976	0.0	0.013671904615089133	0.0	0.0	0.00929636652488085	0.0	0.0	0.006977207787892883	0.0	0.0	0.0	0.0	0.0	0.003997746397832706	0.008589441858068063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046254001594311096
marier	0.0	0.007743372610029259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
parler	0.0	0.006717994501851868	0.004274150323653505	0.0	0.0	0.0	0.0	0.0	0.0030510048418120315	0.005621267127298279	0.0	0.0	0.004623926017183725	0.0	0.01890311395949477	0.018659839190621728	0.0	0.012565981653256803	0.0	0.0	0.00455844242142335	0.0	0.0	0.0	0.0	0.0	0.0	0.010075415299513838	0.0	0.0032468546095969528	0.0	0.0	0.0	0.0	0.0	0.004022826592587254	0.0	0.0	0.0	0.0
