	MimoText_ID	BGRF_ID	FrLabel	enLabel	DeLabel	Concept
27	Anonym_Suzon	83.9	Topic 12:alimentation_sociabilité	Topic 12:aliment_sociability	Topic 12:Nahrung_Soziabilität	Q2772
28	Anonym_Suzon	83.9	Topic 12:alimentation_sociabilité	Topic 12:aliment_sociability	Topic 12:Nahrung_Soziabilität	Q3089
29	Anonym_Suzon	83.9	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
30	Anonyme_Venus	70.18	Topic 22:[bon petit dame]	Topic 22:[bon petit dame]	Topic 22:[bon petit dame]	x
31	Anonyme_Venus	70.18	Topic 16:nuit	Topic 16:night	Topic 16:Nacht	Q3012
32	Anonyme_Venus	70.18	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
33	Anonyme_Venus	70.18	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	Q2798
34	Anonyme_Venus	70.18	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	Q3026
35	Anonyme_Venus	70.18	Topic 38:voyage	Topic 38:travel	Topic 38:voyage	Q3126
36	Anonyme_Zoloe	00.37	Topic 22:[bon petit dame]	Topic 22:[bon petit dame]	Topic 22:[bon petit dame]	x
37	Anonyme_Zoloe	00.37	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	Q2798
38	Anonyme_Zoloe	00.37	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	Q3026
39	Anonyme_Zoloe	00.37	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
40	Anonyme_Zoloe	00.37	Topic 21:crime	Topic 21:crime	Topic 21:Verbrechen	Q2848
41	Anonyme_Zoloe	00.37	Topic 20:art	Topic 20:art	Topic 20:Kunst	Q2787
42	Arnaud_Adelson	72.10	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	Q2864
43	Arnaud_Adelson	72.10	Topic 7:titres_relation social	Topic 7:titles_social relationship	Topic 7:Titel_Soziale Beziehung	Q3011
44	Arnaud_Adelson	72.10	Topic 7:titres_relation social	Topic 7:titles_social relationship	Topic 7:Titel_Soziale Beziehung	Q2775
45	Arnaud_Adelson	72.10	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
46	Arnaud_Adelson	72.10	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
47	Arnaud_Adelson	72.10	Topic 21:crime	Topic 21:crime	Topic 21:Verbrechen	Q2848
48	Arnaud_Adelson	72.10	Topic 38:voyage	Topic 38:travel	Topic 38:voyage	Q3126
49	Arnaud_Anne	69.12	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	Q2864
50	Arnaud_Anne	69.12	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q2863
51	Arnaud_Anne	69.12	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q3120
52	Arnaud_Anne	69.12	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
53	Arnaud_Anne	69.12	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
54	Arnaud_Anne	69.12	Topic 3:famille	Topic 3:family	Topic 3:Familie	Q2907
55	Arnaud_Anne	69.12	Topic 7:titres_relation social	Topic 7:titles_social relationship	Topic 7:Titel_Soziale Beziehung	Q3011
56	Arnaud_Anne	69.12	Topic 7:titres_relation social	Topic 7:titles_social relationship	Topic 7:Titel_Soziale Beziehung	Q2775
57	Arnaud_Bal	51.9	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
58	Arnaud_Bal	51.9	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
59	Arnaud_Bal	51.9	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
60	Arnaud_Bal	51.9	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	Q2864
61	Arnaud_Bal	51.9	Topic 16:nuit	Topic 16:night	Topic 16:Nacht	Q3012
62	Arnaud_Bal	51.9	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
63	Arnaud_Batilde	67.14	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
64	Arnaud_Batilde	67.14	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
65	Arnaud_Batilde	67.14	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	Q2864
66	Arnaud_Batilde	67.14	Topic 39:monarchie	Topic 39:monarchy	Topic 39:Monarchie	Q2994
67	Arnaud_Batilde	67.14	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q2863
68	Arnaud_Batilde	67.14	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q3120
69	Arnaud_Batilde	67.14	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
70	Arnaud_Clary	67.15	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	Q2864
71	Arnaud_Clary	67.15	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
72	Arnaud_Clary	67.15	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
73	Arnaud_Clary	67.15	Topic 21:crime	Topic 21:crime	Topic 21:Verbrechen	Q2848
74	Arnaud_Clary	67.15	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q2863
75	Arnaud_Clary	67.15	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q3120
76	Arnaud_Clary	67.15	Topic 7:titres_relation social	Topic 7:titles_social relationship	Topic 7:Titel_Soziale Beziehung	Q3011
77	Arnaud_Clary	67.15	Topic 7:titres_relation social	Topic 7:titles_social relationship	Topic 7:Titel_Soziale Beziehung	Q2775
78	Arnaud_Epoux	83.15	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	Q2864
79	Arnaud_Epoux	83.15	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
80	Arnaud_Epoux	83.15	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
81	Arnaud_Epoux	83.15	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q2863
82	Arnaud_Epoux	83.15	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q3120
83	Arnaud_Epoux	83.15	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
84	Arnaud_Epoux	83.15	Topic 3:famille	Topic 3:family	Topic 3:Familie	Q2907
85	Arnaud_Fanny	64.14	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	Q2864
86	Arnaud_Fanny	64.14	Topic 7:titres_relation social	Topic 7:titles_social relationship	Topic 7:Titel_Soziale Beziehung	Q3011
87	Arnaud_Fanny	64.14	Topic 7:titres_relation social	Topic 7:titles_social relationship	Topic 7:Titel_Soziale Beziehung	Q2775
88	Arnaud_Fanny	64.14	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
89	Arnaud_Fanny	64.14	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
90	Arnaud_Fanny	64.14	Topic 21:crime	Topic 21:crime	Topic 21:Verbrechen	Q2848
91	Arnaud_Fanny	64.14	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q2863
92	Arnaud_Fanny	64.14	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q3120
93	Arnaud_Julie	67.16	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	Q2864
94	Arnaud_Julie	67.16	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
95	Arnaud_Julie	67.16	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
96	Arnaud_Julie	67.16	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
97	Arnaud_Julie	67.16	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q2863
98	Arnaud_Julie	67.16	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q3120
99	Arnaud_Julie	67.16	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
100	Arnaud_Matinees	99.43	Topic 7:titres_relation social	Topic 7:titles_social relationship	Topic 7:Titel_Soziale Beziehung	Q3011
101	Arnaud_Matinees	99.43	Topic 7:titres_relation social	Topic 7:titles_social relationship	Topic 7:Titel_Soziale Beziehung	Q2775
102	Arnaud_Matinees	99.43	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	Q2864
103	Arnaud_Matinees	99.43	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
104	Arnaud_Matinees	99.43	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
105	Arnaud_Matinees	99.43	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
106	Arnaud_Matinees	99.43	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q2863
107	Arnaud_Matinees	99.43	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q3120
108	Arnaud_Nancy	67.18	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	Q2864
109	Arnaud_Nancy	67.18	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
110	Arnaud_Nancy	67.18	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
111	Arnaud_Nancy	67.18	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
112	Arnaud_Nancy	67.18	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
113	Arnaud_Nancy	67.18	Topic 3:famille	Topic 3:family	Topic 3:Familie	Q2907
114	Arnaud_Sargines	72.11	Topic 2:guerre	Topic 2:war	Topic 2:Krieg	Q2930
115	Arnaud_Sargines	72.11	Topic 39:monarchie	Topic 39:monarchy	Topic 39:Monarchie	Q2994
116	Arnaud_Sargines	72.11	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
117	Arnaud_Sargines	72.11	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
118	Arnaud_Sargines	72.11	Topic 3:famille	Topic 3:family	Topic 3:Familie	Q2907
119	Arnaud_Sargines	72.11	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
120	Arnaud_Selicourt	69.13	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
121	Arnaud_Selicourt	69.13	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
122	Arnaud_Selicourt	69.13	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	Q2864
123	Arnaud_Selicourt	69.13	Topic 25:noblesse	Topic 25:noblesse	Topic 25:Adel	Q3011
124	Arnaud_Selicourt	69.13	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
125	Arnaud_Selicourt	69.13	Topic 26:relation amoureuse	Topic 26:romantic relationship	Topic 26:Liebesbeziehung 	Q3064
126	Arnaud_Sidney	66.9	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	Q2864
127	Arnaud_Sidney	66.9	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q2863
128	Arnaud_Sidney	66.9	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q3120
129	Arnaud_Sidney	66.9	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
130	Arnaud_Sidney	66.9	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
131	Arnaud_Sidney	66.9	Topic 3:famille	Topic 3:family	Topic 3:Familie	Q2907
132	Arnaud_Sidney	66.9	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
133	Arnaud_Zenothemis	73.9	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	Q2864
134	Arnaud_Zenothemis	73.9	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
135	Arnaud_Zenothemis	73.9	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
136	Arnaud_Zenothemis	73.9	Topic 32:état	Topic 32:state	Topic 32:Staat	Q2901
137	Arnaud_Zenothemis	73.9	Topic 21:crime	Topic 21:crime	Topic 21:Verbrechen	Q2848
138	Arnaud_Zenothemis	73.9	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q2863
139	Arnaud_Zenothemis	73.9	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q3120
140	BarbeMarbois_Parisienne	69.14	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
141	BarbeMarbois_Parisienne	69.14	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	Q2798
142	BarbeMarbois_Parisienne	69.14	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	Q3026
143	BarbeMarbois_Parisienne	69.14	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
144	BarbeMarbois_Parisienne	69.14	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
145	BarbeMarbois_Parisienne	69.14	Topic 28:campagne	Topic 28:rural area	Topic 28:ländlicher Raum	Q3243
146	BarbeMarbois_Parisienne	69.14	Topic 25:noblesse	Topic 25:noblesse	Topic 25:Adel	Q3011
147	Barthe_Femme	69.15	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
148	Barthe_Femme	69.15	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
149	Barthe_Femme	69.15	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
150	Barthe_Femme	69.15	Topic 20:art	Topic 20:art	Topic 20:Kunst	Q2787
151	Barthe_Femme	69.15	Topic 25:noblesse	Topic 25:noblesse	Topic 25:Adel	Q3011
152	Barthe_Femme	69.15	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	Q2798
153	Barthe_Femme	69.15	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	Q3026
154	Bastide_Maison	62.9	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	Q2798
155	Bastide_Maison	62.9	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	Q3026
156	Bastide_Maison	62.9	Topic 33:[porte grand voir]	Topic 33:[porte grand voir]	Topic 33:[porte grand voir]	x
157	Bastide_Maison	62.9	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
158	Bastide_Maison	62.9	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
159	Bastide_Maison	62.9	Topic 8:[croire moins encore]	Topic 8:[croire moins encore]	Topic 8:[croire moins encore]	x
160	Bastide_Maison	62.9	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	Topic 23:[femme homme esprit]	x
161	Beauharnais_Lettres	78.12	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
162	Beauharnais_Lettres	78.12	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
163	Beauharnais_Lettres	78.12	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	Q2864
164	Beauharnais_Lettres	78.12	Topic 26:relation amoureuse	Topic 26:romantic relationship	Topic 26:Liebesbeziehung 	Q3064
165	Beauharnais_Lettres	78.12	Topic 34:correspondance	Topic 34:correspondence	Topic 34:Korrespondenz	Q2844
166	Beauharnais_Lettres	78.12	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
167	Beaumont_Belle	56.19	Topic 9:famille2	Topic 9:family2	Topic 9:Familie2	Q2907
168	Beaumont_Belle	56.19	Topic 16:nuit	Topic 16:night	Topic 16:Nacht	Q3012
169	Beaumont_Belle	56.19	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	Q2864
170	Beaumont_Belle	56.19	Topic 12:alimentation_sociabilité	Topic 12:aliment_sociability	Topic 12:Nahrung_Soziabilität	Q2772
171	Beaumont_Belle	56.19	Topic 12:alimentation_sociabilité	Topic 12:aliment_sociability	Topic 12:Nahrung_Soziabilität	Q3089
172	Beaumont_Belle	56.19	Topic 39:monarchie	Topic 39:monarchy	Topic 39:Monarchie	Q2994
173	Beaumont_Clarice	67.36	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
174	Beaumont_Clarice	67.36	Topic 37:richesse	Topic 37:wealth	Topic 37:Reichtum	Q3071
175	Beaumont_Clarice	67.36	Topic 7:titres_relation social	Topic 7:titles_social relationship	Topic 7:Titel_Soziale Beziehung	Q3011
176	Beaumont_Clarice	67.36	Topic 7:titres_relation social	Topic 7:titles_social relationship	Topic 7:Titel_Soziale Beziehung	Q2775
177	Beaumont_Clarice	67.36	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q2863
178	Beaumont_Clarice	67.36	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q3120
179	Beaumont_Clarice	67.36	Topic 9:famille2	Topic 9:family2	Topic 9:Familie2	Q2907
180	Beaumont_Prince	56.19	Topic 39:monarchie	Topic 39:monarchy	Topic 39:Monarchie	Q2994
181	Beaumont_Prince	56.19	Topic 21:crime	Topic 21:crime	Topic 21:Verbrechen	Q2848
182	Beaumont_Prince	56.19	Topic 12:alimentation_sociabilité	Topic 12:aliment_sociability	Topic 12:Nahrung_Soziabilität	Q2772
183	Beaumont_Prince	56.19	Topic 12:alimentation_sociabilité	Topic 12:aliment_sociability	Topic 12:Nahrung_Soziabilität	Q3089
184	Beaumont_Prince	56.19	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
185	Beaumont_Prince	56.19	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
186	Beaumont_Prince	56.19	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q2863
187	Beaumont_Prince	56.19	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q3120
188	Beckford_Vathek	87.25	Topic 27:nature	Topic 27:nature	Topic 27:Natur	Q3005
189	Beckford_Vathek	87.25	Topic 39:monarchie	Topic 39:monarchy	Topic 39:Monarchie	Q2994
190	Beckford_Vathek	87.25	Topic 33:[porte grand voir]	Topic 33:[porte grand voir]	Topic 33:[porte grand voir]	x
191	Beckford_Vathek	87.25	Topic 12:alimentation_sociabilité	Topic 12:aliment_sociability	Topic 12:Nahrung_Soziabilität	Q2772
192	Beckford_Vathek	87.25	Topic 12:alimentation_sociabilité	Topic 12:aliment_sociability	Topic 12:Nahrung_Soziabilität	Q3089
193	Beckford_Vathek	87.25	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	Q2798
194	Beckford_Vathek	87.25	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	Q3026
195	Bellin_Nuit	99.44	Topic 33:[porte grand voir]	Topic 33:[porte grand voir]	Topic 33:[porte grand voir]	x
196	Bellin_Nuit	99.44	Topic 20:art	Topic 20:art	Topic 20:Kunst	Q2787
197	Bellin_Nuit	99.44	Topic 16:nuit	Topic 16:night	Topic 16:Nacht	Q3012
198	Bellin_Nuit	99.44	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	Q2798
199	Bellin_Nuit	99.44	Topic 5:beauté_pastorale en littérature	Topic 5:beauty_pastorale in litterature	Topic 5:Schönheit_Pastorale in der Literatur	Q3026
200	Bellin_Nuit	99.44	Topic 27:nature	Topic 27:nature	Topic 27:Natur	Q3005
201	Benoist_Elisabeth	66.11	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q2776
202	Benoist_Elisabeth	66.11	Topic 35:amour_sentiment	Topic 35:Liebe_Gefühl	Topic 35:amour_sentiment	Q3087
203	Benoist_Elisabeth	66.11	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	Topic 18:[paraître recevoir personne]	x
204	Benoist_Elisabeth	66.11	Topic 34:correspondance	Topic 34:correspondence	Topic 34:Korrespondenz	Q2844
205	Benoist_Elisabeth	66.11	Topic 29:deuil	Topic 29:mourning	Topic 29:Trauer	Q2864
206	Benoist_Elisabeth	66.11	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q2863
207	Benoist_Elisabeth	66.11	Topic 17:fortune_vertu 	Topic 17:destiny_vertue	Topic 17:Schicksal_Tugend	Q3120
208	Bernardin_Chaumiere	91.43	Topic 27:nature	Topic 27:nature	Topic 27:Natur	Q3005
209	Bernardin_Chaumiere	91.43	Topic 0:voyage maritime	Topic 0:navigation	Topic 0:Schiffahrt	Q3997 
210	Bernardin_Chaumiere	91.43	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	Q3066
211	Bernardin_Chaumiere	91.43	Topic 31:religion_philosophie	Topic 31:religion_philosophy	Topic 31:Religion_Philosophie	Q3039
212	Bernardin_Chaumiere	91.43	Topic 12:alimentation_sociabilité	Topic 12:aliment_sociability	Topic 12:Nahrung_Soziabilität	Q2772
213	Bernardin_Chaumiere	91.43	Topic 12:alimentation_sociabilité	Topic 12:aliment_sociability	Topic 12:Nahrung_Soziabilität	Q3089
214	Bernardin_Chaumiere	91.43	Topic 38:voyage	Topic 38:travel	Topic 38:voyage	Q3126
215	Bernardin_Paul	88.101	Topic 27:nature	Topic 27:nature	Topic 27:Natur	Q3005
216	Bernardin_Paul	88.101	Topic 20:art	Topic 20:art	Topic 20:Kunst	Q2787
